Mix ID,Cement,SF,Sand,NanoSilica,Quartz Powder,Water,Superplasticizer,Fibers,Fly Ash,Slag,MetaK,Lime Powder,Water/Binder Ratio,Curing Type,Curing Temp,Type of Cement,Superplasticizer Base,Fiber Type,Fiber Length,Fiber Diameter,Specimen Type,Testing Age,Compressive Strength
DS-UHPC-277,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,28,167.4
DS-UHPC-278,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,56,175.8
DS-UHPC-279,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,7,150.5
DS-UHPC-28,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,1,68.5
DS-UHPC-280,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,14,160
DS-UHPC-281,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,28,173.7
DS-UHPC-282,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,56,184.2
DS-UHPC-283,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,7,156.8
DS-UHPC-284,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,14,171.6
DS-UHPC-285,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,28,178.9
DS-UHPC-286,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,56,194.7
DS-UHPC-287,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,67.2
DS-UHPC-288,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,83.6
DS-UHPC-289,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,83.9
DS-UHPC-29,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,14,105.7
DS-UHPC-290,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,85.8
DS-UHPC-291,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,83.2
DS-UHPC-292,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,68.1
DS-UHPC-293,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,88.4
DS-UHPC-294,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,1,60.2
DS-UHPC-295,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,1,62
DS-UHPC-296,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,82.6
DS-UHPC-297,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,81.3
DS-UHPC-298,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,96.4
DS-UHPC-299,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,1,59.8
DS-UHPC-3,797.78,112.36,1123.63,0,0,224.73,28.09,0,44.95,112.36,56.18,0,0.246918057,1,23,1,1,0,0,0,1,28,120.4
DS-UHPC-30,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,28,117.7
DS-UHPC-300,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,68.6
DS-UHPC-301,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,81.4
DS-UHPC-302,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,85
DS-UHPC-303,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,87.9
DS-UHPC-304,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,80.2
DS-UHPC-305,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,72.9
DS-UHPC-306,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,89.3
DS-UHPC-307,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,1,62.4
DS-UHPC-308,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,1,60.1
DS-UHPC-309,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,85.2
DS-UHPC-31,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,1,65.2
DS-UHPC-310,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,87.5
DS-UHPC-311,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,93.7
DS-UHPC-312,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,1,62
DS-UHPC-313,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,68.6
DS-UHPC-314,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,79.9
DS-UHPC-315,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,84.8
DS-UHPC-316,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,88.6
DS-UHPC-317,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,81
DS-UHPC-318,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,74.2
DS-UHPC-319,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,91.9
DS-UHPC-32,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,14,103.4
DS-UHPC-320,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,1,63.5
DS-UHPC-321,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,1,60.9
DS-UHPC-322,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,84.4
DS-UHPC-323,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,84.8
DS-UHPC-324,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,1,92.5
DS-UHPC-325,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,1,61.3
DS-UHPC-326,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,111.3
DS-UHPC-327,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,112.2
DS-UHPC-328,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,120.9
DS-UHPC-329,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,117.3
DS-UHPC-33,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,28,109.9
DS-UHPC-330,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,112.6
DS-UHPC-331,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,110.6
DS-UHPC-332,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,118.3
DS-UHPC-333,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,7,115.6
DS-UHPC-334,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,7,117.3
DS-UHPC-335,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,7,84.1
DS-UHPC-336,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,7,107.2
DS-UHPC-337,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,116.2
DS-UHPC-338,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,117.5
DS-UHPC-339,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,119
DS-UHPC-34,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,1,75.4
DS-UHPC-340,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,7,115.8
DS-UHPC-341,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,110.4
DS-UHPC-342,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,112.5
DS-UHPC-343,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,121.3
DS-UHPC-344,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,118.6
DS-UHPC-345,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,111.3
DS-UHPC-346,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,110.9
DS-UHPC-347,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,121.9
DS-UHPC-348,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,7,111.1
DS-UHPC-349,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,7,115.2
DS-UHPC-35,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,14,110.3
DS-UHPC-350,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,7,88.4
DS-UHPC-351,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,7,109
DS-UHPC-352,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,119.5
DS-UHPC-353,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,117.8
DS-UHPC-354,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,116
DS-UHPC-355,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,7,118.3
DS-UHPC-356,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,109.8
DS-UHPC-357,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,112.8
DS-UHPC-358,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,124
DS-UHPC-359,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,119.5
DS-UHPC-36,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,28,128.4
DS-UHPC-360,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,111.5
DS-UHPC-361,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,110.8
DS-UHPC-362,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,127.5
DS-UHPC-363,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,7,117
DS-UHPC-364,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,7,118.2
DS-UHPC-365,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,7,90.2
DS-UHPC-366,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,7,105.3
DS-UHPC-367,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,120.5
DS-UHPC-368,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,119.2
DS-UHPC-369,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,121.3
DS-UHPC-37,797.78,112.36,1123.63,0,0,224.73,28.09,7.9778,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,1,74.8
DS-UHPC-370,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,7,117.6
DS-UHPC-371,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,122.1
DS-UHPC-372,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,131.8
DS-UHPC-373,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,134
DS-UHPC-374,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,134.6
DS-UHPC-375,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,136.3
DS-UHPC-376,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,127.6
DS-UHPC-377,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,134.8
DS-UHPC-378,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,28,127.1
DS-UHPC-379,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,28,131.8
DS-UHPC-38,797.78,112.36,1123.63,0,0,224.73,28.09,7.9778,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,14,105.3
DS-UHPC-380,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,28,119
DS-UHPC-381,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,28,130.6
DS-UHPC-382,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,131.7
DS-UHPC-383,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,131.7
DS-UHPC-384,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,132.8
DS-UHPC-385,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,28,131.4
DS-UHPC-386,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,121.4
DS-UHPC-387,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,130.3
DS-UHPC-388,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,136.3
DS-UHPC-389,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,137.4
DS-UHPC-39,797.78,112.36,1123.63,0,0,224.73,28.09,7.9778,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,28,123.4
DS-UHPC-390,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,136.9
DS-UHPC-391,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,129.5
DS-UHPC-392,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,136.4
DS-UHPC-393,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,28,126.4
DS-UHPC-394,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,28,131.4
DS-UHPC-395,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,28,117.6
DS-UHPC-396,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,28,130.3
DS-UHPC-397,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,132.9
DS-UHPC-398,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,132.5
DS-UHPC-399,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,132.8
DS-UHPC-4,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,1,67.4
DS-UHPC-40,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,1,71.1
DS-UHPC-400,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,28,132
DS-UHPC-401,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,124.9
DS-UHPC-402,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,130.2
DS-UHPC-403,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,135.8
DS-UHPC-404,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,138.9
DS-UHPC-405,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,135.7
DS-UHPC-406,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,127.5
DS-UHPC-407,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,132.8
DS-UHPC-408,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,28,127.4
DS-UHPC-409,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,28,134.6
DS-UHPC-41,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,14,109.2
DS-UHPC-410,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,28,119
DS-UHPC-411,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,28,129.9
DS-UHPC-412,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,129.7
DS-UHPC-413,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,135
DS-UHPC-414,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,134.2
DS-UHPC-415,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,28,133.3
DS-UHPC-416,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,125.7
DS-UHPC-417,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,131.4
DS-UHPC-418,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,138.9
DS-UHPC-419,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,147.8
DS-UHPC-42,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,28,123.4
DS-UHPC-420,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,138.7
DS-UHPC-421,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,135.5
DS-UHPC-422,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,143.6
DS-UHPC-423,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,56,127.2
DS-UHPC-424,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,56,135.3
DS-UHPC-425,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,56,126.6
DS-UHPC-426,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,56,130.4
DS-UHPC-427,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,146.5
DS-UHPC-428,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,148.9
DS-UHPC-429,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,149
DS-UHPC-43,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,1,70.5
DS-UHPC-430,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,56,150.7
DS-UHPC-431,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,124.5
DS-UHPC-432,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,130.7
DS-UHPC-433,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,138.4
DS-UHPC-434,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,146.6
DS-UHPC-435,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,138
DS-UHPC-436,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,136.4
DS-UHPC-437,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,143.5
DS-UHPC-438,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,56,127.5
DS-UHPC-439,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,56,134.9
DS-UHPC-44,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,14,108
DS-UHPC-440,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,56,128.2
DS-UHPC-441,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,56,131.4
DS-UHPC-442,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,146.7
DS-UHPC-443,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,149
DS-UHPC-444,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,148.4
DS-UHPC-445,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,56,152.5
DS-UHPC-446,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,126.8
DS-UHPC-447,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,132.1
DS-UHPC-448,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,138.8
DS-UHPC-449,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,147
DS-UHPC-45,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,28,120
DS-UHPC-450,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,139.4
DS-UHPC-451,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,134.2
DS-UHPC-452,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,143
DS-UHPC-453,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,56,127.5
DS-UHPC-454,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,56,135.9
DS-UHPC-455,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,56,129.5
